No.,Location,ID,위험정도,일반영상,열화상영상,레이블영상,주소
5497,bundang-dong,30,1,RGB5496,THR5496,LAB5496,경기 성남시 분당구 분당동 199-1
5498,bundang-dong,30,1,RGB5497,THR5497,LAB5497,경기 성남시 분당구 분당동 199-1
5499,bundang-dong,30,2,RGB5498,THR5498,LAB5498,경기 성남시 분당구 분당동 199-1
5500,bundang-dong,30,2,RGB5499,THR5499,LAB5499,경기 성남시 분당구 분당동 199-1
5501,bundang-dong,30,2,RGB5500,THR5500,LAB5500,경기 성남시 분당구 분당동 199-1
5502,bundang-dong,30,2,RGB5501,THR5501,LAB5501,경기 성남시 분당구 분당동 199-1
5503,bundang-dong,30,0,RGB5502,THR5502,LAB5502,경기 성남시 분당구 분당동 199-1
5504,bundang-dong,30,0,RGB5503,THR5503,LAB5503,경기 성남시 분당구 분당동 199-1
5505,bundang-dong,30,0,RGB5504,THR5504,LAB5504,경기 성남시 분당구 분당동 199-1
5506,bundang-dong,30,0,RGB5505,THR5505,LAB5505,경기 성남시 분당구 분당동 199-1
5507,bundang-dong,30,1,RGB5506,THR5506,LAB5506,경기 성남시 분당구 분당동 199-1
5508,bundang-dong,30,1,RGB5507,THR5507,LAB5507,경기 성남시 분당구 분당동 199-1
5509,bundang-dong,30,1,RGB5508,THR5508,LAB5508,경기 성남시 분당구 분당동 199-1
5510,bundang-dong,30,1,RGB5509,THR5509,LAB5509,경기 성남시 분당구 분당동 199-1
5511,bundang-dong,30,2,RGB5510,THR5510,LAB5510,경기 성남시 분당구 분당동 199-1
5512,bundang-dong,30,2,RGB5511,THR5511,LAB5511,경기 성남시 분당구 분당동 199-1
5513,bundang-dong,30,2,RGB5512,THR5512,LAB5512,경기 성남시 분당구 분당동 199-1
5514,bundang-dong,30,2,RGB5513,THR5513,LAB5513,경기 성남시 분당구 분당동 199-1
5515,bundang-dong,30,1,RGB5514,THR5514,LAB5514,경기 성남시 분당구 분당동 199-1
5516,bundang-dong,30,0,RGB5515,THR5515,LAB5515,경기 성남시 분당구 분당동 199-1
5517,bundang-dong,30,0,RGB5516,THR5516,LAB5516,경기 성남시 분당구 분당동 199-1
5518,bundang-dong,30,1,RGB5517,THR5517,LAB5517,경기 성남시 분당구 분당동 199-1
5519,bundang-dong,30,1,RGB5518,THR5518,LAB5518,경기 성남시 분당구 분당동 199-1
5520,bundang-dong,30,1,RGB5519,THR5519,LAB5519,경기 성남시 분당구 분당동 199-1
5521,bundang-dong,30,1,RGB5520,THR5520,LAB5520,경기 성남시 분당구 분당동 199-1
5522,bundang-dong,30,1,RGB5521,THR5521,LAB5521,경기 성남시 분당구 분당동 199-1
5523,bundang-dong,30,1,RGB5522,THR5522,LAB5522,경기 성남시 분당구 분당동 199-1
5524,bundang-dong,30,1,RGB5523,THR5523,LAB5523,경기 성남시 분당구 분당동 199-1
5525,bundang-dong,30,1,RGB5524,THR5524,LAB5524,경기 성남시 분당구 분당동 199-1
5526,bundang-dong,30,1,RGB5525,THR5525,LAB5525,경기 성남시 분당구 분당동 199-1
5527,bundang-dong,30,1,RGB5526,THR5526,LAB5526,경기 성남시 분당구 분당동 199-1
5528,bundang-dong,30,1,RGB5527,THR5527,LAB5527,경기 성남시 분당구 분당동 199-1
5529,bundang-dong,30,1,RGB5528,THR5528,LAB5528,경기 성남시 분당구 분당동 199-1
5530,bundang-dong,30,1,RGB5529,THR5529,LAB5529,경기 성남시 분당구 분당동 199-1
5531,bundang-dong,31,1,RGB5530,THR5530,LAB5530,경기 성남시 분당구 분당동 199-13
5532,bundang-dong,31,2,RGB5531,THR5531,LAB5531,경기 성남시 분당구 분당동 199-13
5533,bundang-dong,31,2,RGB5532,THR5532,LAB5532,경기 성남시 분당구 분당동 199-13
5534,bundang-dong,31,1,RGB5533,THR5533,LAB5533,경기 성남시 분당구 분당동 199-13
5535,bundang-dong,31,1,RGB5534,THR5534,LAB5534,경기 성남시 분당구 분당동 199-13
5536,bundang-dong,31,2,RGB5535,THR5535,LAB5535,경기 성남시 분당구 분당동 199-13
5537,bundang-dong,31,2,RGB5536,THR5536,LAB5536,경기 성남시 분당구 분당동 199-13
5538,bundang-dong,31,2,RGB5537,THR5537,LAB5537,경기 성남시 분당구 분당동 199-13
5539,bundang-dong,31,2,RGB5538,THR5538,LAB5538,경기 성남시 분당구 분당동 199-13
5540,bundang-dong,31,2,RGB5539,THR5539,LAB5539,경기 성남시 분당구 분당동 199-13
5541,bundang-dong,31,2,RGB5540,THR5540,LAB5540,경기 성남시 분당구 분당동 199-13
5542,bundang-dong,31,2,RGB5541,THR5541,LAB5541,경기 성남시 분당구 분당동 199-13
5543,bundang-dong,31,2,RGB5542,THR5542,LAB5542,경기 성남시 분당구 분당동 199-13
5544,bundang-dong,32,1,RGB5543,THR5543,LAB5543,경기 성남시 분당구 분당동 199-13
5545,bundang-dong,32,1,RGB5544,THR5544,LAB5544,경기 성남시 분당구 분당동 199-13
5546,bundang-dong,33,1,RGB5545,THR5545,LAB5545,경기 성남시 분당구 분당동 65-5
5547,bundang-dong,33,0,RGB5546,THR5546,LAB5546,경기 성남시 분당구 분당동 65-5
5548,bundang-dong,33,0,RGB5547,THR5547,LAB5547,경기 성남시 분당구 분당동 65-5
5549,bundang-dong,33,2,RGB5548,THR5548,LAB5548,경기 성남시 분당구 분당동 65-5
5550,bundang-dong,33,2,RGB5549,THR5549,LAB5549,경기 성남시 분당구 분당동 65-5
5551,bundang-dong,33,2,RGB5550,THR5550,LAB5550,경기 성남시 분당구 분당동 65-5
5552,bundang-dong,33,2,RGB5551,THR5551,LAB5551,경기 성남시 분당구 분당동 65-5
5553,bundang-dong,33,2,RGB5552,THR5552,LAB5552,경기 성남시 분당구 분당동 65-5
5554,bundang-dong,33,2,RGB5553,THR5553,LAB5553,경기 성남시 분당구 분당동 65-5
5555,bundang-dong,33,2,RGB5554,THR5554,LAB5554,경기 성남시 분당구 분당동 65-5
5556,bundang-dong,33,2,RGB5555,THR5555,LAB5555,경기 성남시 분당구 분당동 65-5
5557,bundang-dong,33,3,RGB5556,THR5556,LAB5556,경기 성남시 분당구 분당동 65-5
5558,bundang-dong,33,2,RGB5557,THR5557,LAB5557,경기 성남시 분당구 분당동 65-5
5559,bundang-dong,33,1,RGB5558,THR5558,LAB5558,경기 성남시 분당구 분당동 65-5
5560,bundang-dong,33,1,RGB5559,THR5559,LAB5559,경기 성남시 분당구 분당동 65-5
5561,bundang-dong,33,1,RGB5560,THR5560,LAB5560,경기 성남시 분당구 분당동 65-5
5562,bundang-dong,33,1,RGB5561,THR5561,LAB5561,경기 성남시 분당구 분당동 65-5
5563,bundang-dong,33,1,RGB5562,THR5562,LAB5562,경기 성남시 분당구 분당동 65-5
5564,bundang-dong,33,1,RGB5563,THR5563,LAB5563,경기 성남시 분당구 분당동 65-5
5565,bundang-dong,33,1,RGB5564,THR5564,LAB5564,경기 성남시 분당구 분당동 65-5
5566,bundang-dong,33,1,RGB5565,THR5565,LAB5565,경기 성남시 분당구 분당동 65-5
5567,bundang-dong,33,1,RGB5566,THR5566,LAB5566,경기 성남시 분당구 분당동 65-5
5568,bundang-dong,33,1,RGB5567,THR5567,LAB5567,경기 성남시 분당구 분당동 65-5
5569,bundang-dong,33,1,RGB5568,THR5568,LAB5568,경기 성남시 분당구 분당동 65-5
5570,bundang-dong,33,1,RGB5569,THR5569,LAB5569,경기 성남시 분당구 분당동 65-5
5571,bundang-dong,33,1,RGB5570,THR5570,LAB5570,경기 성남시 분당구 분당동 65-5
5572,bundang-dong,33,1,RGB5571,THR5571,LAB5571,경기 성남시 분당구 분당동 65-5
5573,bundang-dong,33,1,RGB5572,THR5572,LAB5572,경기 성남시 분당구 분당동 65-5
5574,bundang-dong,33,1,RGB5573,THR5573,LAB5573,경기 성남시 분당구 분당동 65-5
5575,bundang-dong,33,1,RGB5574,THR5574,LAB5574,경기 성남시 분당구 분당동 65-5
5576,bundang-dong,33,1,RGB5575,THR5575,LAB5575,경기 성남시 분당구 분당동 65-5
5577,bundang-dong,33,1,RGB5576,THR5576,LAB5576,경기 성남시 분당구 분당동 65-5
5578,bundang-dong,33,1,RGB5577,THR5577,LAB5577,경기 성남시 분당구 분당동 65-5
5579,bundang-dong,33,1,RGB5578,THR5578,LAB5578,경기 성남시 분당구 분당동 65-5
5580,bundang-dong,33,1,RGB5579,THR5579,LAB5579,경기 성남시 분당구 분당동 65-5
5581,bundang-dong,33,1,RGB5580,THR5580,LAB5580,경기 성남시 분당구 분당동 65-5
5582,bundang-dong,33,1,RGB5581,THR5581,LAB5581,경기 성남시 분당구 분당동 65-5
5583,bundang-dong,33,0,RGB5582,THR5582,LAB5582,경기 성남시 분당구 분당동 65-5
5584,bundang-dong,33,0,RGB5583,THR5583,LAB5583,경기 성남시 분당구 분당동 65-5
5585,bundang-dong,33,0,RGB5584,THR5584,LAB5584,경기 성남시 분당구 분당동 65-5
5586,bundang-dong,33,0,RGB5585,THR5585,LAB5585,경기 성남시 분당구 분당동 65-5
5587,bundang-dong,33,2,RGB5586,THR5586,LAB5586,경기 성남시 분당구 분당동 65-5
5588,bundang-dong,33,2,RGB5587,THR5587,LAB5587,경기 성남시 분당구 분당동 65-5
5589,bundang-dong,33,2,RGB5588,THR5588,LAB5588,경기 성남시 분당구 분당동 65-5
5590,bundang-dong,33,2,RGB5589,THR5589,LAB5589,경기 성남시 분당구 분당동 65-5
5591,bundang-dong,33,1,RGB5590,THR5590,LAB5590,경기 성남시 분당구 분당동 65-5
5592,bundang-dong,33,1,RGB5591,THR5591,LAB5591,경기 성남시 분당구 분당동 65-5
5593,bundang-dong,33,1,RGB5592,THR5592,LAB5592,경기 성남시 분당구 분당동 65-5
5594,bundang-dong,33,1,RGB5593,THR5593,LAB5593,경기 성남시 분당구 분당동 65-5
5595,bundang-dong,33,1,RGB5594,THR5594,LAB5594,경기 성남시 분당구 분당동 65-5
5596,bundang-dong,34,2,RGB5595,THR5595,LAB5595,경기 성남시 분당구 분당동 65-5
5597,bundang-dong,34,2,RGB5596,THR5596,LAB5596,경기 성남시 분당구 분당동 65-5
5598,bundang-dong,34,2,RGB5597,THR5597,LAB5597,경기 성남시 분당구 분당동 65-5
5599,bundang-dong,34,2,RGB5598,THR5598,LAB5598,경기 성남시 분당구 분당동 65-5
5600,bundang-dong,34,1,RGB5599,THR5599,LAB5599,경기 성남시 분당구 분당동 65-5
5601,bundang-dong,34,1,RGB5600,THR5600,LAB5600,경기 성남시 분당구 분당동 65-5
5602,bundang-dong,34,1,RGB5601,THR5601,LAB5601,경기 성남시 분당구 분당동 65-5
5603,bundang-dong,34,1,RGB5602,THR5602,LAB5602,경기 성남시 분당구 분당동 65-5
5604,bundang-dong,34,1,RGB5603,THR5603,LAB5603,경기 성남시 분당구 분당동 65-5
5605,bundang-dong,34,1,RGB5604,THR5604,LAB5604,경기 성남시 분당구 분당동 65-5
5606,bundang-dong,34,1,RGB5605,THR5605,LAB5605,경기 성남시 분당구 분당동 65-5
5607,bundang-dong,34,1,RGB5606,THR5606,LAB5606,경기 성남시 분당구 분당동 65-5
5608,bundang-dong,34,1,RGB5607,THR5607,LAB5607,경기 성남시 분당구 분당동 65-5
5609,bundang-dong,34,1,RGB5608,THR5608,LAB5608,경기 성남시 분당구 분당동 65-5
5610,bundang-dong,34,1,RGB5609,THR5609,LAB5609,경기 성남시 분당구 분당동 65-5
5611,bundang-dong,34,1,RGB5610,THR5610,LAB5610,경기 성남시 분당구 분당동 65-5
5612,bundang-dong,34,1,RGB5611,THR5611,LAB5611,경기 성남시 분당구 분당동 65-5
5613,bundang-dong,34,1,RGB5612,THR5612,LAB5612,경기 성남시 분당구 분당동 65-5
5614,bundang-dong,34,1,RGB5613,THR5613,LAB5613,경기 성남시 분당구 분당동 65-5
5615,bundang-dong,34,1,RGB5614,THR5614,LAB5614,경기 성남시 분당구 분당동 65-5
5616,bundang-dong,34,1,RGB5615,THR5615,LAB5615,경기 성남시 분당구 분당동 65-5
5617,bundang-dong,34,1,RGB5616,THR5616,LAB5616,경기 성남시 분당구 분당동 65-5
5618,bundang-dong,34,1,RGB5617,THR5617,LAB5617,경기 성남시 분당구 분당동 65-5
5619,bundang-dong,34,1,RGB5618,THR5618,LAB5618,경기 성남시 분당구 분당동 65-5
5620,bundang-dong,34,1,RGB5619,THR5619,LAB5619,경기 성남시 분당구 분당동 65-5
5621,bundang-dong,34,1,RGB5620,THR5620,LAB5620,경기 성남시 분당구 분당동 65-5
5622,bundang-dong,34,1,RGB5621,THR5621,LAB5621,경기 성남시 분당구 분당동 65-5
5623,bundang-dong,34,1,RGB5622,THR5622,LAB5622,경기 성남시 분당구 분당동 65-5
5624,bundang-dong,34,1,RGB5623,THR5623,LAB5623,경기 성남시 분당구 분당동 65-5
5625,bundang-dong,34,1,RGB5624,THR5624,LAB5624,경기 성남시 분당구 분당동 65-5
5626,bundang-dong,35,1,RGB5625,THR5625,LAB5625,경기 성남시 분당구 분당동 65-5
5627,bundang-dong,35,1,RGB5626,THR5626,LAB5626,경기 성남시 분당구 분당동 65-5
5628,bundang-dong,35,1,RGB5627,THR5627,LAB5627,경기 성남시 분당구 분당동 65-5
5629,bundang-dong,35,1,RGB5628,THR5628,LAB5628,경기 성남시 분당구 분당동 65-5
5630,bundang-dong,35,1,RGB5629,THR5629,LAB5629,경기 성남시 분당구 분당동 65-5
5631,bundang-dong,35,1,RGB5630,THR5630,LAB5630,경기 성남시 분당구 분당동 65-5
5632,bundang-dong,35,1,RGB5631,THR5631,LAB5631,경기 성남시 분당구 분당동 65-5
5633,bundang-dong,35,1,RGB5632,THR5632,LAB5632,경기 성남시 분당구 분당동 65-5
5634,bundang-dong,35,1,RGB5633,THR5633,LAB5633,경기 성남시 분당구 분당동 65-5
5635,bundang-dong,35,1,RGB5634,THR5634,LAB5634,경기 성남시 분당구 분당동 65-5
5636,bundang-dong,35,1,RGB5635,THR5635,LAB5635,경기 성남시 분당구 분당동 65-5
5637,bundang-dong,35,1,RGB5636,THR5636,LAB5636,경기 성남시 분당구 분당동 65-5
5638,bundang-dong,35,1,RGB5637,THR5637,LAB5637,경기 성남시 분당구 분당동 65-5
5639,bundang-dong,35,1,RGB5638,THR5638,LAB5638,경기 성남시 분당구 분당동 65-5
5640,bundang-dong,35,1,RGB5639,THR5639,LAB5639,경기 성남시 분당구 분당동 65-5
5641,bundang-dong,35,1,RGB5640,THR5640,LAB5640,경기 성남시 분당구 분당동 65-5
5642,bundang-dong,35,1,RGB5641,THR5641,LAB5641,경기 성남시 분당구 분당동 65-5
5643,bundang-dong,35,1,RGB5642,THR5642,LAB5642,경기 성남시 분당구 분당동 65-5
5644,bundang-dong,35,1,RGB5643,THR5643,LAB5643,경기 성남시 분당구 분당동 65-5
5645,bundang-dong,35,1,RGB5644,THR5644,LAB5644,경기 성남시 분당구 분당동 65-5
5646,bundang-dong,35,1,RGB5645,THR5645,LAB5645,경기 성남시 분당구 분당동 65-5
5647,bundang-dong,35,1,RGB5646,THR5646,LAB5646,경기 성남시 분당구 분당동 65-5
5648,bundang-dong,35,1,RGB5647,THR5647,LAB5647,경기 성남시 분당구 분당동 65-5
5649,bundang-dong,35,1,RGB5648,THR5648,LAB5648,경기 성남시 분당구 분당동 65-5
5650,bundang-dong,35,1,RGB5649,THR5649,LAB5649,경기 성남시 분당구 분당동 65-5
5651,bundang-dong,35,1,RGB5650,THR5650,LAB5650,경기 성남시 분당구 분당동 65-5
5652,bundang-dong,35,2,RGB5651,THR5651,LAB5651,경기 성남시 분당구 분당동 65-5
5653,bundang-dong,35,2,RGB5652,THR5652,LAB5652,경기 성남시 분당구 분당동 65-5
5654,bundang-dong,35,2,RGB5653,THR5653,LAB5653,경기 성남시 분당구 분당동 65-5
5655,bundang-dong,35,2,RGB5654,THR5654,LAB5654,경기 성남시 분당구 분당동 65-5
5656,bundang-dong,35,2,RGB5655,THR5655,LAB5655,경기 성남시 분당구 분당동 65-5
5657,bundang-dong,35,2,RGB5656,THR5656,LAB5656,경기 성남시 분당구 분당동 65-5
5658,bundang-dong,35,2,RGB5657,THR5657,LAB5657,경기 성남시 분당구 분당동 65-5
5659,bundang-dong,35,2,RGB5658,THR5658,LAB5658,경기 성남시 분당구 분당동 65-5
5660,bundang-dong,35,2,RGB5659,THR5659,LAB5659,경기 성남시 분당구 분당동 65-5
5661,bundang-dong,35,2,RGB5660,THR5660,LAB5660,경기 성남시 분당구 분당동 65-5
5662,bundang-dong,35,2,RGB5661,THR5661,LAB5661,경기 성남시 분당구 분당동 65-5
5663,bundang-dong,36,2,RGB5662,THR5662,LAB5662,경기 성남시 분당구 분당동 65-5
5664,bundang-dong,36,2,RGB5663,THR5663,LAB5663,경기 성남시 분당구 분당동 65-5
5665,bundang-dong,36,3,RGB5664,THR5664,LAB5664,경기 성남시 분당구 분당동 65-5
5666,bundang-dong,36,2,RGB5665,THR5665,LAB5665,경기 성남시 분당구 분당동 65-5
5667,bundang-dong,36,2,RGB5666,THR5666,LAB5666,경기 성남시 분당구 분당동 65-5
5668,bundang-dong,36,2,RGB5667,THR5667,LAB5667,경기 성남시 분당구 분당동 65-5
5669,bundang-dong,36,2,RGB5668,THR5668,LAB5668,경기 성남시 분당구 분당동 65-5
5670,bundang-dong,36,3,RGB5669,THR5669,LAB5669,경기 성남시 분당구 분당동 65-5
5671,bundang-dong,36,2,RGB5670,THR5670,LAB5670,경기 성남시 분당구 분당동 65-5
5672,bundang-dong,36,1,RGB5671,THR5671,LAB5671,경기 성남시 분당구 분당동 65-5
5673,bundang-dong,36,1,RGB5672,THR5672,LAB5672,경기 성남시 분당구 분당동 65-5
5674,bundang-dong,36,2,RGB5673,THR5673,LAB5673,경기 성남시 분당구 분당동 65-5
5675,bundang-dong,36,1,RGB5674,THR5674,LAB5674,경기 성남시 분당구 분당동 65-5
5676,bundang-dong,36,2,RGB5675,THR5675,LAB5675,경기 성남시 분당구 분당동 65-5
5677,bundang-dong,36,2,RGB5676,THR5676,LAB5676,경기 성남시 분당구 분당동 65-5
5678,bundang-dong,36,2,RGB5677,THR5677,LAB5677,경기 성남시 분당구 분당동 65-5
5679,bundang-dong,36,2,RGB5678,THR5678,LAB5678,경기 성남시 분당구 분당동 65-5
5680,bundang-dong,36,2,RGB5679,THR5679,LAB5679,경기 성남시 분당구 분당동 65-5
5681,bundang-dong,36,2,RGB5680,THR5680,LAB5680,경기 성남시 분당구 분당동 65-5
5682,bundang-dong,36,2,RGB5681,THR5681,LAB5681,경기 성남시 분당구 분당동 65-5
5683,bundang-dong,36,2,RGB5682,THR5682,LAB5682,경기 성남시 분당구 분당동 65-5
5684,bundang-dong,36,2,RGB5683,THR5683,LAB5683,경기 성남시 분당구 분당동 65-5
5685,bundang-dong,36,2,RGB5684,THR5684,LAB5684,경기 성남시 분당구 분당동 65-5
5686,bundang-dong,36,2,RGB5685,THR5685,LAB5685,경기 성남시 분당구 분당동 65-5
5687,bundang-dong,36,2,RGB5686,THR5686,LAB5686,경기 성남시 분당구 분당동 65-5
5688,bundang-dong,36,2,RGB5687,THR5687,LAB5687,경기 성남시 분당구 분당동 65-5
5689,bundang-dong,36,2,RGB5688,THR5688,LAB5688,경기 성남시 분당구 분당동 65-5
5690,bundang-dong,36,1,RGB5689,THR5689,LAB5689,경기 성남시 분당구 분당동 65-5
5691,bundang-dong,36,1,RGB5690,THR5690,LAB5690,경기 성남시 분당구 분당동 65-5
5692,bundang-dong,36,1,RGB5691,THR5691,LAB5691,경기 성남시 분당구 분당동 65-5
5693,bundang-dong,36,1,RGB5692,THR5692,LAB5692,경기 성남시 분당구 분당동 65-5
5694,bundang-dong,36,1,RGB5693,THR5693,LAB5693,경기 성남시 분당구 분당동 65-5
5695,bundang-dong,36,1,RGB5694,THR5694,LAB5694,경기 성남시 분당구 분당동 65-5
5696,bundang-dong,36,1,RGB5695,THR5695,LAB5695,경기 성남시 분당구 분당동 65-5
5697,bundang-dong,36,1,RGB5696,THR5696,LAB5696,경기 성남시 분당구 분당동 65-5
5698,bundang-dong,36,1,RGB5697,THR5697,LAB5697,경기 성남시 분당구 분당동 65-5
5699,bundang-dong,36,1,RGB5698,THR5698,LAB5698,경기 성남시 분당구 분당동 65-5
5700,bundang-dong,36,1,RGB5699,THR5699,LAB5699,경기 성남시 분당구 분당동 65-5
5701,bundang-dong,36,1,RGB5700,THR5700,LAB5700,경기 성남시 분당구 분당동 65-5
5702,bundang-dong,36,1,RGB5701,THR5701,LAB5701,경기 성남시 분당구 분당동 65-5
5703,bundang-dong,36,1,RGB5702,THR5702,LAB5702,경기 성남시 분당구 분당동 65-5
5704,bundang-dong,36,2,RGB5703,THR5703,LAB5703,경기 성남시 분당구 분당동 65-5
5705,bundang-dong,36,2,RGB5704,THR5704,LAB5704,경기 성남시 분당구 분당동 65-5
5706,bundang-dong,36,2,RGB5705,THR5705,LAB5705,경기 성남시 분당구 분당동 65-5
5707,bundang-dong,36,2,RGB5706,THR5706,LAB5706,경기 성남시 분당구 분당동 65-5
5708,bundang-dong,36,2,RGB5707,THR5707,LAB5707,경기 성남시 분당구 분당동 65-5
5709,bundang-dong,36,2,RGB5708,THR5708,LAB5708,경기 성남시 분당구 분당동 65-5
5710,bundang-dong,36,1,RGB5709,THR5709,LAB5709,경기 성남시 분당구 분당동 65-5
5711,bundang-dong,36,1,RGB5710,THR5710,LAB5710,경기 성남시 분당구 분당동 65-5
5712,bundang-dong,36,0,RGB5711,THR5711,LAB5711,경기 성남시 분당구 분당동 65-5
5713,bundang-dong,36,0,RGB5712,THR5712,LAB5712,경기 성남시 분당구 분당동 65-5
5714,bundang-dong,36,1,RGB5713,THR5713,LAB5713,경기 성남시 분당구 분당동 65-5
5715,bundang-dong,36,1,RGB5714,THR5714,LAB5714,경기 성남시 분당구 분당동 65-5
5716,bundang-dong,36,1,RGB5715,THR5715,LAB5715,경기 성남시 분당구 분당동 65-5
5717,bundang-dong,36,1,RGB5716,THR5716,LAB5716,경기 성남시 분당구 분당동 65-5
